x-axis,1
second,Volt
-3.500000E-03,+4.962749861E+00
-3.495000E-03,+4.971499861E+00
-3.490000E-03,+4.973999861E+00
-3.485000E-03,+4.977749861E+00
-3.480000E-03,+4.985249861E+00
-3.475000E-03,+4.978999861E+00
-3.470000E-03,+4.981499861E+00
-3.465000E-03,+4.980249861E+00
-3.460000E-03,+4.972749861E+00
-3.455000E-03,+4.967749861E+00
-3.450000E-03,+4.975249861E+00
-3.445000E-03,+4.968999861E+00
-3.440000E-03,+4.967749861E+00
-3.435000E-03,+4.965249861E+00
-3.430000E-03,+4.975249861E+00
-3.425000E-03,+4.967749861E+00
-3.420000E-03,+4.968999861E+00
-3.415000E-03,+4.975249861E+00
-3.410000E-03,+4.978999861E+00
-3.405000E-03,+4.973999861E+00
-3.400000E-03,+4.972749861E+00
-3.395000E-03,+4.976499861E+00
-3.390000E-03,+4.978999861E+00
-3.385000E-03,+4.973999861E+00
-3.380000E-03,+4.980249861E+00
-3.375000E-03,+4.978999861E+00
-3.370000E-03,+4.980249861E+00
-3.365000E-03,+4.980249861E+00
-3.360000E-03,+4.972749861E+00
-3.355000E-03,+4.972749861E+00
-3.350000E-03,+4.972749861E+00
-3.345000E-03,+4.976499861E+00
-3.340000E-03,+4.972749861E+00
-3.335000E-03,+4.975249861E+00
-3.330000E-03,+4.978999861E+00
-3.325000E-03,+4.973999861E+00
-3.320000E-03,+4.980249861E+00
-3.315000E-03,+4.977749861E+00
-3.310000E-03,+4.975249861E+00
-3.305000E-03,+4.976499861E+00
-3.300000E-03,+4.980249861E+00
-3.295000E-03,+4.981499861E+00
-3.290000E-03,+4.977749861E+00
-3.285000E-03,+4.967749861E+00
-3.280000E-03,+4.977749861E+00
-3.275000E-03,+4.967749861E+00
-3.270000E-03,+4.961499861E+00
-3.265000E-03,+4.957749862E+00
-3.260000E-03,+4.963999861E+00
-3.255000E-03,+4.966499861E+00
-3.250000E-03,+4.975249861E+00
-3.245000E-03,+4.971499861E+00
-3.240000E-03,+4.972749861E+00
-3.235000E-03,+4.968999861E+00
-3.230000E-03,+4.970249861E+00
-3.225000E-03,+4.963999861E+00
-3.220000E-03,+4.968999861E+00
-3.215000E-03,+4.971499861E+00
-3.210000E-03,+4.970249861E+00
-3.205000E-03,+4.963999861E+00
-3.200000E-03,+4.972749861E+00
-3.195000E-03,+4.968999861E+00
-3.190000E-03,+4.965249861E+00
-3.185000E-03,+4.968999861E+00
-3.180000E-03,+4.967749861E+00
-3.175000E-03,+4.970249861E+00
-3.170000E-03,+4.963999861E+00
-3.165000E-03,+4.966499861E+00
-3.160000E-03,+4.963999861E+00
-3.155000E-03,+4.967749861E+00
-3.150000E-03,+4.968999861E+00
-3.145000E-03,+4.961499861E+00
-3.140000E-03,+4.960249861E+00
-3.135000E-03,+4.963999861E+00
-3.130000E-03,+4.965249861E+00
-3.125000E-03,+4.960249861E+00
-3.120000E-03,+4.955249862E+00
-3.115000E-03,+4.956499862E+00
-3.110000E-03,+4.957749862E+00
-3.105000E-03,+4.963999861E+00
-3.100000E-03,+4.956499862E+00
-3.095000E-03,+4.955249862E+00
-3.090000E-03,+4.956499862E+00
-3.085000E-03,+4.953999862E+00
-3.080000E-03,+4.960249861E+00
-3.075000E-03,+4.965249861E+00
-3.070000E-03,+4.962749861E+00
-3.065000E-03,+4.960249861E+00
-3.060000E-03,+4.966499861E+00
-3.055000E-03,+4.960249861E+00
-3.050000E-03,+4.965249861E+00
-3.045000E-03,+4.961499861E+00
-3.040000E-03,+4.961499861E+00
-3.035000E-03,+4.963999861E+00
-3.030000E-03,+4.958999861E+00
-3.025000E-03,+4.963999861E+00
-3.020000E-03,+4.958999861E+00
-3.015000E-03,+4.958999861E+00
-3.010000E-03,+4.961499861E+00
-3.005000E-03,+4.965249861E+00
-3.000000E-03,+4.955249862E+00
-2.995000E-03,+4.960249861E+00
-2.990000E-03,+4.968999861E+00
-2.985000E-03,+4.965249861E+00
-2.980000E-03,+4.966499861E+00
-2.975000E-03,+4.968999861E+00
-2.970000E-03,+4.963999861E+00
-2.965000E-03,+4.970249861E+00
-2.960000E-03,+4.975249861E+00
-2.955000E-03,+4.967749861E+00
-2.950000E-03,+4.962749861E+00
-2.945000E-03,+4.962749861E+00
-2.940000E-03,+4.963999861E+00
-2.935000E-03,+4.963999861E+00
-2.930000E-03,+4.961499861E+00
-2.925000E-03,+4.960249861E+00
-2.920000E-03,+4.962749861E+00
-2.915000E-03,+4.963999861E+00
-2.910000E-03,+4.968999861E+00
-2.905000E-03,+4.963999861E+00
-2.900000E-03,+4.967749861E+00
-2.895000E-03,+4.971499861E+00
-2.890000E-03,+4.963999861E+00
-2.885000E-03,+4.961499861E+00
-2.880000E-03,+4.968999861E+00
-2.875000E-03,+4.973999861E+00
-2.870000E-03,+4.971499861E+00
-2.865000E-03,+4.977749861E+00
-2.860000E-03,+4.968999861E+00
-2.855000E-03,+4.971499861E+00
-2.850000E-03,+4.967749861E+00
-2.845000E-03,+4.972749861E+00
-2.840000E-03,+4.971499861E+00
-2.835000E-03,+4.970249861E+00
-2.830000E-03,+4.973999861E+00
-2.825000E-03,+4.976499861E+00
-2.820000E-03,+4.978999861E+00
-2.815000E-03,+4.972749861E+00
-2.810000E-03,+4.973999861E+00
-2.805000E-03,+4.972749861E+00
-2.800000E-03,+4.971499861E+00
-2.795000E-03,+4.971499861E+00
-2.790000E-03,+4.967749861E+00
-2.785000E-03,+4.967749861E+00
-2.780000E-03,+4.965249861E+00
-2.775000E-03,+4.965249861E+00
-2.770000E-03,+4.967749861E+00
-2.765000E-03,+4.961499861E+00
-2.760000E-03,+4.966499861E+00
-2.755000E-03,+4.962749861E+00
-2.750000E-03,+4.971499861E+00
-2.745000E-03,+4.970249861E+00
-2.740000E-03,+4.966499861E+00
-2.735000E-03,+4.973999861E+00
-2.730000E-03,+4.966499861E+00
-2.725000E-03,+4.968999861E+00
-2.720000E-03,+4.972749861E+00
-2.715000E-03,+4.970249861E+00
-2.710000E-03,+4.966499861E+00
-2.705000E-03,+4.977749861E+00
-2.700000E-03,+4.967749861E+00
-2.695000E-03,+4.963999861E+00
-2.690000E-03,+4.967749861E+00
-2.685000E-03,+4.972749861E+00
-2.680000E-03,+4.968999861E+00
-2.675000E-03,+4.971499861E+00
-2.670000E-03,+4.961499861E+00
-2.665000E-03,+4.966499861E+00
-2.660000E-03,+4.971499861E+00
-2.655000E-03,+4.968999861E+00
-2.650000E-03,+4.967749861E+00
